aqs_id,date_local,latitude_x,longitude_x,elevation,dominant_source,measurement_scale,monitoring_objective,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,arithmetic_mean_a,arithmetic_mean_b,poc_a,poc_b,meth_type_a,meth_type_b,method_code_a,method_code_b,monitor_type_a,monitor_type_b
12-011-0034,11/20/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.3,20.6,26.7,1.3,0,56.2,26,,1023.4,,3.4,5.475,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,11/23/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.6,21.1,26.7,0,0,339.2,14.2,,1016.6,,5,6,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,11/26/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.7,20,28.3,1.6,0,85.9,11.3,,1019.9,,3.8,5.633333,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,11/29/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.4,20,27.2,0,0,84.1,6.8,,1016.6,,4.9,5.333333,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/2/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,16.4,10.6,23.3,0,0,356.1,14.5,,1022.8,,3.7,5.170833,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/5/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.5,19.4,27.8,0,,298.3,5.3,,1017.2,,6.5,6.983333,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/8/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,14.3,11.1,17.2,0,0,320.9,17.3,,1017.8,,7.4,7.295652,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/11/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,19.5,14,25,1.8,,9.5,9.5,,1019.4,,5.1,5.891667,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/14/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.3,17.2,28.9,0,,256.2,7.8,,1017.4,,3.5,4.716667,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/17/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.2,17.8,27.8,0.5,0,270,14.3,,1017.3,,5.6,6.1875,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/20/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,21.8,16.1,27.8,0,,165.8,13.7,,1017.8,,10.3,10.504167,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/23/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,20.6,14.4,26.1,0,,56.7,12.7,,1021.3,,5.8,6.5375,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/26/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,12,7.2,17.8,0,0,333.3,11,,1021.2,,7.2,8.195833,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-0034,12/29/2020,26.053889,-80.256944,2.7,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,21.4,15.6,25,0,,40.6,20.6,,1023.5,,2.8,4.295833,1,3,FRM,FEM,145,238,SLAMS,SLAMS
12-011-5005,1/3/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,25.9,25,28.3,0,0,154.2,19,,1018.1,,6.1,7.325,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,1/6/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,19.2,12.2,25,0,0,4.3,11.3,,1019.8,,3.1,5.3375,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,1/9/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,20.4,17.2,24.4,0,0,312.2,13.3,,1018.6,,5.3,6.6375,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,1/12/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.4,21.1,26.1,0,0,106.9,19.2,,1021.7,,4.1,5.129167,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,1/15/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,16.5,13.9,21.1,0,0,322.9,17.4,,1020.2,,10.3,12.345833,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,1/18/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,19.8,14.4,25,0,0,38.3,8,,1020.4,,9.9,11.075,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,1/21/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,14.4,6.7,20.6,0,0,2.7,11.6,,1023.7,,4.5,6.55,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,1/24/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.7,21.1,27.8,4.3,0,211.3,20.6,,1015.5,,5.8,7.054167,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,1/27/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,20.4,18.3,23.3,36.1,0,144.6,15.4,,1011.3,,2,3.158333,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,1/30/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,16.9,12.2,22.2,0,0,326.9,9.2,,1019.4,,5,5.041667,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,2/2/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.9,22.2,26.1,0,0,135.3,16.8,,1019,,5.6,6.633333,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,2/5/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,20.9,16.7,25.6,0,0,16.1,9.3,,1018.5,,4.7,5.554167,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,2/8/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.2,19.4,26.1,0,0,69.7,10.7,,1022.2,,3.7,4.841667,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,2/11/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.8,23.3,26.7,0,0,117.9,21.6,,1020.2,,5.9,7.195833,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,2/14/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,20.2,15,25.6,0,0,20.1,17.7,,1016.7,,4.6,5.716667,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,2/17/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.2,18.9,28.3,0,0,168.8,11.6,,1016,,5.5,5.7125,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,2/20/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,26,24.4,27.8,0,0,124.1,25.2,,1019.1,,6.5,7.404167,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,2/23/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,26.4,25,28.9,0,0,138.1,18.5,,1020.4,,6.2,7.625,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,2/26/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.5,22.8,27.2,5.1,0,94.2,23.2,,1023.4,,7.2,8.575,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/1/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.6,19.4,27.2,0,0,82.1,8.7,,1019.5,,5.3,4.945833,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/4/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,26.5,21.7,31.7,0,0,233.1,13.1,,1015,,6.1,7.008333,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/7/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.3,12.2,23.3,0,0,33.7,15.9,,1024.5,,3.7,4.304167,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/10/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,25.3,22.8,28.3,0.5,0,,23.4,,,,5,6.5125,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/13/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.9,23.9,26.7,0,0,79.2,23,,1019.5,,4.9,5.933333,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/16/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,25.2,22.2,27.8,0,0,137.2,10.7,,1019.1,,6.2,7.025,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/19/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,20.3,18.3,21.7,46.2,0,27.3,21.6,,1016.2,,2.7,3.775,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/22/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.9,14.4,23.3,0,0,323.9,10.4,,1017.9,,12.1,13.883333,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/25/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.7,22.2,27.2,0,0,122.6,14.2,,1018.9,,7.1,7.7375,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/28/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,21.2,16.7,26.1,5.6,0,7.2,26.8,,1019.5,,5.1,6.829167,1,3,FRM,FEM,145,236,,SLAMS
12-011-5005,3/31/2019,26.294167,-80.176389,0,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.4,20.6,26.7,0,0,139,12,,1016.9,,3.9,4.925,1,3,FRM,FEM,145,236,,SLAMS
12-031-0098,9/21/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,26.2,23.4,29.5,0,0,79.2,14.8,,1022.5,,3.6,5.7125,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,9/24/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.9,18.4,34,0,0,220,6.1,,1012.8,,6.3,7.483333,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,9/27/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,27.5,22.3,32.9,0,0,170.1,10.8,,1015.1,,9.1,9.320833,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,9/30/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,27,22.9,30.7,0,0,53.3,10.4,,1019.1,,8.8,9.191667,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/3/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,25.6,20.7,30.1,0,0,,5.4,,1016.3,,4.4,5.925,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/6/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,26.3,22.9,30.7,3.6,0,86.8,17.6,,1018,,4.8,7.820833,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/9/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,25,23.4,27.3,0,0,43.3,17.6,,1016.2,,3.7,5.966667,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/12/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23,18.4,27.9,0,0,65,5.8,,1016.9,,5.7,5.8625,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/15/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.9,22.9,28.4,0.5,0,,7.9,,1017,,4.9,5.245833,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/18/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.9,13.4,25.1,0.3,0,,6.1,,1013.9,,8.3,8.879167,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/21/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,22.1,16.8,27.9,9.7,0,,7.9,,,,4.5,5.791667,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/24/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,22.4,18.4,28.4,0,0,71.7,9.4,,1020.5,,4.3,5.017391,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/27/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,25.8,23.4,29,0,0,,11.5,,1014.8,,6.5,6.291667,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,10/30/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,25.9,22.3,30.7,0,0,,9,,1018.3,,4,5.2,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/2/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,17.5,14.5,20.7,0,0,342.6,12.2,,1019.5,,5.4,5.8375,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/5/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.2,20.7,26.2,0.5,0,86.4,7.6,,1020.3,,3.4,5.125,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/8/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,20.5,16.2,23.4,5.1,0,,16.9,,1017.1,,3.7,5.629167,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/11/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,16.2,9.5,25.7,0,0,,3.2,,1020.1,,7.4,8.5375,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/14/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,14,11.8,17.9,3,0,11.4,16.9,,1021.1,,7.9,11.791667,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/17/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,10.7,9.5,14.5,0,0,320.1,11.5,,1013.5,,6.5,9.175,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/20/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,13.6,7.9,21.2,0,0,335.9,9.4,,1019.8,,11.3,14.316667,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/23/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.4,10.7,26.2,1,0,215.4,13,,1015.2,,6.2,7.3625,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/26/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,12.6,5.7,21.2,0,0,,2.5,,1017.4,,12.4,14.245833,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,11/29/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,14.8,9.5,21.8,0,0,23.7,6.5,,1021.9,,7.6,9.133333,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/2/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,16,7.9,21.8,0,0,295.5,21.2,,1011.9,,2.9,3.970833,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/5/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,12.5,5.1,19.5,0,0,360,6.8,,1019.3,,9.3,10.741667,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/8/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,17,16.2,19,1.5,0,39.6,14.8,,1023,,6.3,10.175,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/11/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,17.6,14,21.8,0.3,0,344.8,17.3,,1024.3,,3.9,6.2875,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/14/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,17.8,10.1,20.7,5.1,0,248,13,,1009.4,,4.3,5.6,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/17/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,22.5,17.9,27.3,6.4,0,212.6,15.1,,1013.9,,4.7,6.566667,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/20/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,13.9,12.3,17.3,0.5,0,29.6,22.7,,1027.6,,4.8,8.225,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/23/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.1,13.4,21.2,20.1,0,,11.2,,1008.7,,2.3,4.020833,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/26/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,16.1,14.5,20.7,0,0,354.6,11.9,,1020.5,,6.9,9.441667,1,3,FRM,FEM,145,238,,SLAMS
12-031-0098,12/29/2019,30.135797,-81.633981,4,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,21,19,24.5,5.8,0,158.9,10.8,,1016.4,,3.2,5.4,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/2/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,8.7,6.1,12.2,0,0,46.2,35.6,,1023.6,,7.5,7.3,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/5/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,8.4,4.4,12.8,0,0,5.6,14.3,,1026.9,,7.4,8.5,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/8/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,15.4,12.8,21.1,0,0,79.5,10.6,,1020.3,,7.2,8.1,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/11/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.5,16.1,23.3,0,0,,6.6,,1016,,5,6.4,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/14/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,9.5,5.6,14.4,0,0,21.3,21,,1027,,5.8,8.2,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/17/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,12,7.2,17.2,0,0,,14.9,,1024.7,,8.9,10.8,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/20/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,13.6,10,17.8,0,0,,7.4,,1024,,14.5,16.7,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/23/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,19,16.1,22.8,3.6,0,,11.4,,1018.1,,7.1,7.7,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/26/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,16.2,12.8,20.6,0,0,77.1,23.7,,1028.2,,6.7,8.3,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,1/29/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.1,15,20,7.9,0,319.7,17.5,,,,3.4,5.2,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/1/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,17,13.9,21.7,0,0,76.3,11,,1022.2,,6.8,7.4,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/4/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.4,16.1,21.7,66.3,0,189.6,17.2,,1017.5,,5.9,7.7,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/7/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,21.1,17.2,26.1,0,0,167.7,11,,1023,,6.1,7.3,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/10/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,22,19.4,26.7,0,0,,8.8,,1020.3,,5.4,6.7,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/13/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.4,21.1,26.7,0,0,,7.9,,1027.6,,9.7,10.7,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/16/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,21.6,20,23.9,0,0,,9.4,,1022.1,,5.4,6.8,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/19/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.8,20.6,27.2,0,0,123.8,16.8,,1023.8,,5.3,6,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/22/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.4,21.7,28.3,0,0,100.8,18.2,,1027,,8,9.1,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/25/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.9,21.7,26.7,2.5,0,,12.7,,1020.4,,4.7,6.1,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,2/28/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,22.9,19.4,26.7,0,0,153.3,13.7,,1019,,6.4,7.3,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/3/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,19.2,15,23.9,0,0,24.8,18.4,,1019.2,,8.6,10.1,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/6/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,19.6,16.1,22.8,0,0,195.6,13.5,,1015.3,,7.3,8.6,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/9/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,15.5,12.2,21.1,0,0,,11.1,,1020.2,,8.5,9.8,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/12/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.8,14.4,22.2,1,0,312.4,20.5,,1010.9,,4.8,6.7,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/15/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,15.2,12.8,19.4,0,0,26,13.5,,1021,,11.1,12.3,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/18/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,20.7,16.7,25,0,0,,8.6,,1014,,6.7,6.5,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/21/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,17.7,16.7,20,0,0,302.8,19.3,,1014.6,,5.6,7.2,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/22/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,15.3,12.8,16.7,0,0,357.4,17.5,,1022.4,,5.2,5.9,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/24/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,18.6,15.6,22.8,0,0,144.7,11.9,,1021.4,,9.8,11.7,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/27/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,22.1,18.9,26.1,0,0,109.6,24.8,,1023.6,,4.9,6.3,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,3/30/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,22.8,20,26.1,0,0,,16,,1018.3,,7.4,10.1,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,4/2/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.3,20.6,26.7,0,0,162.1,14,,1016.6,,5.6,6.7,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,4/5/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,22.7,18.9,26.7,0,0,55.2,17.7,,1018.2,,6.3,7.3,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,4/8/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,23.5,21.1,26.1,1.4,0,,10.1,,1012.3,,4.4,6,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,4/11/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,21.1,17.2,24.4,5.9,0,35.1,20.3,,1019.1,,5.5,6.2,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,5/20/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,22.8,22.2,24.4,27.7,0,127,22.5,,,,2.9,3.4,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,5/23/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,26,22.2,31.7,0,0,89.3,12.4,,1017.8,,6.1,7,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,5/26/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,24.1,22.8,25.6,13.5,0,137.4,20.8,,1012.5,,3.6,4.2,1,3,FRM,FEM,145,238,,SLAMS
12-103-0018,5/29/2018,27.785866,-82.739875,5,AREA,NEIGHBORHOOD,POPULATION EXPOSURE,26.5,24.4,28.3,0,0,191.3,23,,1013.3,,4.8,5.9,1,3,FRM,FEM,145,238,,SLAMS
